pos_R [rad],pos_L [rad],tau_R [.],tau_L [.],cur_R [mA.], cur_L [mA.],time [s]
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,70.070647
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,70.118729
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,70.166586
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,70.214536
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,70.262674
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,70.310656
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,70.358722
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,70.406665
0.656704,-0.711941,-0.084762,0.108331,-15.000000,19.000000,70.454613
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,70.502676
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,70.550758
0.656704,-0.713475,-0.084762,0.109058,-15.000000,19.000000,70.598755
0.653635,-0.711941,-0.083004,0.108331,-14.000000,19.000000,70.646621
0.638292,-0.710407,-0.077391,0.107207,-13.000000,18.000000,70.694616
0.613742,-0.698132,-0.073460,0.100911,-13.000000,17.000000,70.742672
0.583055,-0.681254,-0.068769,0.096021,-12.000000,16.000000,70.790682
0.543162,-0.653635,-0.061789,0.089782,-11.000000,15.000000,70.838679
0.497131,-0.619880,-0.054133,0.083578,-9.000000,14.000000,70.886970
0.448032,-0.579986,-0.044350,0.075652,-8.000000,13.000000,70.934627
0.398932,-0.535490,-0.035366,0.065203,-6.000000,11.000000,70.982654
0.346764,-0.486391,-0.026442,0.053833,-5.000000,9.000000,71.030740
0.299199,-0.434223,-0.019590,0.043342,-3.000000,7.000000,71.078647
0.253169,-0.382054,-0.014083,0.033317,-2.000000,6.000000,71.126732
0.207138,-0.329886,-0.009917,0.024745,-2.000000,4.000000,71.174751
0.165710,-0.277718,-0.006755,0.017919,-1.000000,3.000000,71.222741
0.128886,-0.227085,-0.004360,0.012421,-1.000000,2.000000,71.270585
0.092061,-0.176451,-0.002485,0.007955,0.000000,1.000000,71.318665
0.061374,-0.131955,-0.001160,0.004773,0.000000,1.000000,71.366623
0.042962,-0.095130,-0.000699,0.002638,0.000000,0.000000,71.414649
0.038359,-0.064443,-0.000915,0.001289,0.000000,0.000000,71.462614
0.036825,-0.047565,-0.001061,0.000911,0.000000,0.000000,71.510666
0.038359,-0.046031,-0.001106,0.001232,0.000000,0.000000,71.558574
0.038359,-0.046031,-0.001106,0.001332,0.000000,0.000000,71.606486
0.038359,-0.047565,-0.001106,0.001377,0.000000,0.000000,71.654583
0.038359,-0.047565,-0.001106,0.001377,0.000000,0.000000,71.702577
0.038359,-0.047565,-0.001106,0.001377,0.000000,0.000000,71.750668
0.039893,-0.047565,-0.001151,0.001377,0.000000,0.000000,71.798709
0.039893,-0.047565,-0.001151,0.001377,0.000000,0.000000,71.846598
0.039893,-0.047565,-0.001151,0.001377,0.000000,0.000000,71.894716
0.039893,-0.047565,-0.001151,0.001377,0.000000,0.000000,71.942747
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,71.990660
0.041428,-0.047565,-0.001196,0.001377,0.000000,0.000000,72.038656
0.041428,-0.047565,-0.001196,0.001377,0.000000,0.000000,72.086546
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.134700
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.182699
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.230804
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.278618
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.326621
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.374631
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.422632
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.470558
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.518669
0.042962,-0.049099,-0.001241,0.001423,0.000000,0.000000,72.566552
0.041428,-0.049099,-0.001196,0.001423,0.000000,0.000000,72.614596
0.041428,-0.050634,-0.001196,0.001469,0.000000,0.000000,72.662606
0.042962,-0.050634,-0.001241,0.001469,0.000000,0.000000,72.710682
0.042962,-0.050634,-0.001241,0.001469,0.000000,0.000000,72.758549
0.041428,-0.052168,-0.001196,0.001515,0.000000,0.000000,72.806555
0.042962,-0.052168,-0.001241,0.001515,0.000000,0.000000,72.854636
0.042962,-0.052168,-0.001241,0.001515,0.000000,0.000000,72.903282
0.042962,-0.052168,-0.001241,0.001515,0.000000,0.000000,72.950609
0.042962,-0.052168,-0.001241,0.001515,0.000000,0.000000,72.998557
0.042962,-0.053702,-0.001241,0.001561,0.000000,0.000000,73.046540
0.042962,-0.053702,-0.001241,0.001561,0.000000,0.000000,73.094643
0.042962,-0.053702,-0.001241,0.001561,0.000000,0.000000,73.142570
0.042962,-0.053702,-0.001241,0.001561,0.000000,0.000000,73.190637
0.042962,-0.053702,-0.001241,0.001561,0.000000,0.000000,73.238506
0.042962,-0.053702,-0.001241,0.001561,0.000000,0.000000,73.286585
0.042962,-0.053702,-0.001241,0.001561,0.000000,0.000000,73.334405
0.042962,-0.055237,-0.001241,0.001607,0.000000,0.000000,73.382514
0.042962,-0.055237,-0.001241,0.001607,0.000000,0.000000,73.430468
0.042962,-0.055237,-0.001241,0.001607,0.000000,0.000000,73.478455
0.042962,-0.055237,-0.001241,0.001607,0.000000,0.000000,73.526535
0.042962,-0.055237,-0.001241,0.001607,0.000000,0.000000,73.574754
0.042962,-0.056771,-0.001241,0.001653,0.000000,0.000000,73.622524
0.042962,-0.056771,-0.001241,0.001653,0.000000,0.000000,73.670550
0.042962,-0.056771,-0.001241,0.001653,0.000000,0.000000,73.718544
0.042962,-0.058306,-0.001241,0.001700,0.000000,0.000000,73.766513
0.042962,-0.056771,-0.001241,0.001653,0.000000,0.000000,73.814497
0.042962,-0.058306,-0.001241,0.001700,0.000000,0.000000,73.862596
0.042962,-0.059840,-0.001241,0.001747,0.000000,0.000000,73.910569
0.042962,-0.059840,-0.001241,0.001747,0.000000,0.000000,73.958595
0.042962,-0.059840,-0.001241,0.001747,0.000000,0.000000,74.006587
0.042962,-0.059840,-0.001241,0.001747,0.000000,0.000000,74.055228
0.042962,-0.061374,-0.001241,0.001793,0.000000,0.000000,74.102474
0.042962,-0.061374,-0.001241,0.001793,0.000000,0.000000,74.150542
0.042962,-0.062909,-0.001241,0.001840,0.000000,0.000000,74.198516
0.041428,-0.061374,-0.001196,0.001793,0.000000,0.000000,74.246604
0.042962,-0.062909,-0.001241,0.001840,0.000000,0.000000,74.294495
0.042962,-0.062909,-0.001241,0.001840,0.000000,0.000000,74.342613
0.042962,-0.064443,-0.001241,0.001887,0.000000,0.000000,74.390526
0.042962,-0.064443,-0.001241,0.001887,0.000000,0.000000,74.438563
0.044496,-0.064443,-0.001286,0.001887,0.000000,0.000000,74.486508
0.044496,-0.065977,-0.001286,0.001934,0.000000,0.000000,74.534454
0.044496,-0.067512,-0.001286,0.001982,0.000000,0.000000,74.583687
0.044496,-0.067512,-0.001286,0.002020,0.000000,0.000000,74.630422
0.046031,-0.072115,-0.001368,0.002248,0.000000,0.000000,74.678473
0.053702,-0.084390,-0.001721,0.002927,0.000000,1.000000,74.726500
0.069046,-0.104336,-0.002610,0.004283,0.000000,1.000000,74.774576
0.093596,-0.135023,-0.004194,0.007163,-1.000000,1.000000,74.822499
0.125817,-0.174917,-0.006864,0.012114,-1.000000,2.000000,74.870612
0.161107,-0.220947,-0.010379,0.018817,-2.000000,3.000000,74.918474
0.197932,-0.266978,-0.013648,0.026029,-2.000000,4.000000,74.966525
0.237825,-0.316077,-0.018469,0.035950,-3.000000,6.000000,75.014411
0.277718,-0.368245,-0.023890,0.051026,-4.000000,9.000000,75.062430
0.319146,-0.420413,-0.031672,0.067436,-5.000000,12.000000,75.110545
0.365177,-0.475650,-0.041321,0.091651,-7.000000,16.000000,75.158597
0.411207,-0.526284,-0.054787,0.108614,-9.000000,19.000000,75.206642
0.457238,-0.572315,-0.066334,0.116462,-11.000000,20.000000,75.254556
0.495597,-0.607605,-0.073227,0.116878,-13.000000,20.000000,75.302497
0.530887,-0.636757,-0.075966,0.108347,-13.000000,19.000000,75.350591
0.555437,-0.653635,-0.074079,0.100389,-13.000000,17.000000,75.398513
0.573849,-0.665910,-0.070220,0.097051,-12.000000,17.000000,75.446389
0.586124,-0.676651,-0.067653,0.099370,-12.000000,17.000000,75.494556
0.598399,-0.688926,-0.070677,0.104860,-12.000000,18.000000,75.542517
0.612208,-0.702735,-0.075307,0.113935,-13.000000,20.000000,75.590465
0.624483,-0.716544,-0.080657,0.122386,-14.000000,21.000000,75.638475
0.633689,-0.725750,-0.081135,0.122914,-14.000000,21.000000,75.686390
0.635223,-0.727284,-0.077672,0.116910,-13.000000,20.000000,75.734322
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,75.782600
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,75.830444
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,75.878592
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,75.926487
0.633689,-0.725750,-0.076326,0.115030,-13.000000,20.000000,75.974602
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.022516
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.070512
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.118445
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.166532
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.214425
0.633689,-0.725750,-0.076326,0.115030,-13.000000,20.000000,76.262453
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.310567
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.358443
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.406379
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.454392
0.633689,-0.725750,-0.076326,0.115030,-13.000000,20.000000,76.502480
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.550561
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.598608
0.633689,-0.725750,-0.076326,0.115030,-13.000000,20.000000,76.646407
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.694394
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.742436
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.790498
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.838648
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.887216
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.934527
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,76.985502
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.030434
0.635223,-0.727284,-0.076865,0.115795,-13.000000,20.000000,77.078324
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.126467
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.174419
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.222446
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.270478
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.318443
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.366490
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.414451
0.635223,-0.727284,-0.076865,0.115795,-13.000000,20.000000,77.462529
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.510409
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.558486
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.606543
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.654391
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.702545
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.750445
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.798426
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.846461
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.894390
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.942454
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,77.990349
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.038390
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.086486
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.134334
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.182493
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.230779
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.278489
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.326631
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.374506
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.422434
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.470510
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.518376
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.566427
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.614504
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.662489
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.710472
0.633689,-0.725750,-0.076326,0.115030,-13.000000,20.000000,78.758427
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.806460
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.854407
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.902493
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.950533
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,78.998429
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.046386
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.094436
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.142382
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.190352
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.238576
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.286464
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.334426
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.382311
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.430338
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.478369
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.526383
0.633689,-0.727284,-0.076326,0.115795,-13.000000,20.000000,79.574449
0.632154,-0.727284,-0.075790,0.115795,-13.000000,20.000000,79.622384
0.624483,-0.724216,-0.072281,0.113849,-12.000000,20.000000,79.670449
0.606070,-0.711941,-0.067782,0.107380,-12.000000,18.000000,79.718494
0.581521,-0.690460,-0.063808,0.102069,-11.000000,17.000000,79.766434
0.547765,-0.655170,-0.058942,0.096682,-10.000000,17.000000,79.814439
0.507872,-0.610673,-0.052855,0.089654,-9.000000,15.000000,79.862369
0.461841,-0.556971,-0.045368,0.079296,-8.000000,14.000000,79.910336
0.414276,-0.498666,-0.037175,0.067142,-6.000000,12.000000,79.958445
0.362108,-0.426551,-0.028860,0.052047,-5.000000,9.000000,80.006470
0.313008,-0.352902,-0.021663,0.037930,-4.000000,7.000000,80.054434
0.266978,-0.273115,-0.015450,0.023880,-3.000000,4.000000,80.102341
0.220947,-0.194863,-0.010865,0.012621,-2.000000,2.000000,80.150417
0.181054,-0.118145,-0.007671,0.003988,-1.000000,1.000000,80.198342
0.144229,-0.052168,-0.005195,-0.001740,-1.000000,0.000000,80.246364
0.110474,0.007672,-0.003310,-0.005457,-1.000000,-1.000000,80.294406
0.087458,0.052168,-0.002286,-0.005994,0.000000,-1.000000,80.342390
0.069046,0.070580,-0.001662,-0.003601,0.000000,-1.000000,80.390437
0.062909,0.069046,-0.001608,-0.002108,0.000000,0.000000,80.438548
0.062909,0.065977,-0.001805,-0.001899,0.000000,0.000000,80.486491
0.062909,0.065977,-0.001840,-0.001899,0.000000,0.000000,80.534364
0.062909,0.065977,-0.001840,-0.001934,0.000000,0.000000,80.582426
0.062909,0.064443,-0.001840,-0.001887,0.000000,0.000000,80.630393
0.061374,0.065977,-0.001793,-0.001934,0.000000,0.000000,80.678463
0.062909,0.064443,-0.001840,-0.001887,0.000000,0.000000,80.726327
0.062909,0.064443,-0.001840,-0.001887,0.000000,0.000000,80.774301
0.062909,0.062909,-0.001840,-0.001840,0.000000,0.000000,80.822279
0.062909,0.062909,-0.001840,-0.001840,0.000000,0.000000,80.870369
0.062909,0.062909,-0.001840,-0.001840,0.000000,0.000000,80.918281
0.062909,0.062909,-0.001840,-0.001840,0.000000,0.000000,80.966372
0.062909,0.061374,-0.001840,-0.001793,0.000000,0.000000,81.014266
0.062909,0.061374,-0.001840,-0.001793,0.000000,0.000000,81.062376
0.062909,0.061374,-0.001840,-0.001793,0.000000,0.000000,81.110207
0.062909,0.059840,-0.001840,-0.001747,0.000000,0.000000,81.158508
0.062909,0.059840,-0.001840,-0.001747,0.000000,0.000000,81.206326
0.062909,0.059840,-0.001840,-0.001747,0.000000,0.000000,81.254303
0.062909,0.058306,-0.001840,-0.001700,0.000000,0.000000,81.302316
0.062909,0.058306,-0.001840,-0.001700,0.000000,0.000000,81.350404
0.062909,0.058306,-0.001840,-0.001700,0.000000,0.000000,81.398350
0.062909,0.056771,-0.001840,-0.001653,0.000000,0.000000,81.446328
0.062909,0.056771,-0.001840,-0.001653,0.000000,0.000000,81.494480
0.062909,0.055237,-0.001840,-0.001607,0.000000,0.000000,81.542442
0.062909,0.055237,-0.001840,-0.001607,0.000000,0.000000,81.590253
0.062909,0.055237,-0.001840,-0.001607,0.000000,0.000000,81.638338
0.064443,0.055237,-0.001887,-0.001607,0.000000,0.000000,81.686347
0.062909,0.053702,-0.001840,-0.001561,0.000000,0.000000,81.734313
0.062909,0.053702,-0.001840,-0.001561,0.000000,0.000000,81.783920
0.062909,0.053702,-0.001840,-0.001561,0.000000,0.000000,81.830315
0.062909,0.052168,-0.001840,-0.001515,0.000000,0.000000,81.878341
0.062909,0.052168,-0.001840,-0.001515,0.000000,0.000000,81.926335
0.062909,0.052168,-0.001840,-0.001515,0.000000,0.000000,81.974293
0.062909,0.050634,-0.001840,-0.001469,0.000000,0.000000,82.022297
0.062909,0.050634,-0.001840,-0.001469,0.000000,0.000000,82.070330
0.062909,0.050634,-0.001840,-0.001469,0.000000,0.000000,82.118284
0.062909,0.049099,-0.001840,-0.001423,0.000000,0.000000,82.166301
0.062909,0.049099,-0.001840,-0.001423,0.000000,0.000000,82.214308
0.062909,0.049099,-0.001840,-0.001423,0.000000,0.000000,82.262329
0.062909,0.049099,-0.001840,-0.001423,0.000000,0.000000,82.310430
0.062909,0.047565,-0.001840,-0.001377,0.000000,0.000000,82.358338
0.062909,0.047565,-0.001840,-0.001377,0.000000,0.000000,82.406237
0.064443,0.047565,-0.001887,-0.001377,0.000000,0.000000,82.454471
0.064443,0.046031,-0.001887,-0.001332,0.000000,0.000000,82.502304
0.062909,0.046031,-0.001840,-0.001332,0.000000,0.000000,82.550273
0.064443,0.046031,-0.001887,-0.001332,0.000000,0.000000,82.598305
0.062909,0.044496,-0.001840,-0.001286,0.000000,0.000000,82.646365
0.064443,0.044496,-0.001887,-0.001286,0.000000,0.000000,82.694457
0.064443,0.044496,-0.001887,-0.001286,0.000000,0.000000,82.742565
0.064443,0.044496,-0.001887,-0.001286,0.000000,0.000000,82.790346
0.064443,0.042962,-0.001887,-0.001241,0.000000,0.000000,82.838321
0.062909,0.042962,-0.001840,-0.001241,0.000000,0.000000,82.886345
0.064443,0.042962,-0.001887,-0.001241,0.000000,0.000000,82.934264
0.064443,0.041428,-0.001887,-0.001196,0.000000,0.000000,82.982363
0.062909,0.039893,-0.001840,-0.001151,0.000000,0.000000,83.030295
0.064443,0.041428,-0.001887,-0.001196,0.000000,0.000000,83.078367
0.064443,0.039893,-0.001887,-0.001151,0.000000,0.000000,83.126368
0.064443,0.038359,-0.001887,-0.001106,0.000000,0.000000,83.174470
0.064443,0.038359,-0.001887,-0.001106,0.000000,0.000000,83.222331
0.064443,0.036825,-0.001887,-0.001061,0.000000,0.000000,83.270266
0.064443,0.036825,-0.001887,-0.001061,0.000000,0.000000,83.318336
0.064443,0.036825,-0.001887,-0.001061,0.000000,0.000000,83.366226
0.064443,0.035290,-0.001887,-0.001016,0.000000,0.000000,83.414140
0.064443,0.033756,-0.001887,-0.000971,0.000000,0.000000,83.465456
0.065977,0.033756,-0.001934,-0.000971,0.000000,0.000000,83.510280
0.065977,0.033756,-0.001934,-0.000971,0.000000,0.000000,83.558444
0.065977,0.032221,-0.001934,-0.000926,0.000000,0.000000,83.606168
0.067512,0.030687,-0.001982,-0.000882,0.000000,0.000000,83.654458
0.067512,0.029153,-0.001982,-0.000803,0.000000,0.000000,83.702280
0.075183,0.019947,-0.002393,-0.000405,0.000000,0.000000,83.750249
0.088993,0.003069,-0.003231,0.000393,-1.000000,0.000000,83.798193
0.113542,-0.026084,-0.005053,0.001944,-1.000000,0.000000,83.846345
0.148832,-0.064443,-0.008954,0.004753,-2.000000,1.000000,83.894272
0.193329,-0.107405,-0.015892,0.008415,-3.000000,1.000000,83.942357
0.243963,-0.154970,-0.024994,0.013171,-4.000000,2.000000,83.990197
0.296131,-0.205604,-0.036333,0.019969,-6.000000,3.000000,84.038338
0.348299,-0.254703,-0.047526,0.026557,-8.000000,5.000000,84.086270
0.400467,-0.303802,-0.059683,0.034687,-10.000000,6.000000,84.134399
0.449566,-0.351367,-0.071224,0.044339,-12.000000,8.000000,84.182234
0.494062,-0.397398,-0.080621,0.051238,-14.000000,9.000000,84.230103
0.533956,-0.440360,-0.084899,0.059672,-15.000000,10.000000,84.278569
0.566177,-0.480253,-0.086915,0.068243,-15.000000,12.000000,84.326296
0.592261,-0.517078,-0.085613,0.074902,-15.000000,13.000000,84.374268
0.610673,-0.549299,-0.083007,0.080613,-14.000000,14.000000,84.422361
0.624483,-0.579986,-0.082908,0.088307,-14.000000,15.000000,84.470195
0.636757,-0.609139,-0.084181,0.096136,-14.000000,16.000000,84.518306
0.649032,-0.635223,-0.088945,0.103374,-15.000000,18.000000,84.566146
0.661307,-0.661307,-0.093937,0.113418,-16.000000,19.000000,84.614208
0.672048,-0.684323,-0.097375,0.120584,-17.000000,21.000000,84.662318
0.679719,-0.702735,-0.098660,0.122054,-17.000000,21.000000,84.710329
0.684323,-0.705803,-0.098164,0.109589,-17.000000,19.000000,84.758421
0.682788,-0.704269,-0.095716,0.104364,-16.000000,18.000000,84.806298
0.684323,-0.702735,-0.095928,0.103663,-16.000000,18.000000,84.854299
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,84.902145
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,84.950187
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,84.998129
0.682788,-0.702735,-0.095276,0.104053,-16.000000,18.000000,85.046207
0.684323,-0.701200,-0.095928,0.103354,-16.000000,18.000000,85.094285
0.682788,-0.702735,-0.095276,0.104053,-16.000000,18.000000,85.142432
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.190215
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.238327
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.286221
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.334467
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.382354
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.430236
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.478234
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.526201
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.574296
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.622288
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.670204
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.718291
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.766172
0.684323,-0.701200,-0.095928,0.103354,-16.000000,18.000000,85.814337
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.862138
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.910264
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,85.958310
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.006208
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.054280
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.102262
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.150281
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.198337
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.246390
0.682788,-0.702735,-0.095276,0.104053,-16.000000,18.000000,86.294184
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.342200
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.390259
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.438140
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.486230
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.534208
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.582140
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.630294
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.678192
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.726243
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.774403
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.822267
0.682788,-0.701200,-0.095276,0.103354,-16.000000,18.000000,86.870246
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,86.918297
0.684323,-0.701200,-0.095928,0.103354,-16.000000,18.000000,86.966201
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.014251
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.062162
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.110144
0.682788,-0.702735,-0.095276,0.104053,-16.000000,18.000000,87.158135
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.206273
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.254123
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.302151
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.350112
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.398158
0.682788,-0.701200,-0.095276,0.103354,-16.000000,18.000000,87.446208
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.494169
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.542319
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.590178
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.638290
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.686242
0.684323,-0.702735,-0.095928,0.104053,-16.000000,18.000000,87.734110
0.682788,-0.702735,-0.095276,0.104053,-16.000000,18.000000,87.782170
