pos_R [rad],pos_L [rad],tau_R [.],tau_L [.],cur_R [mA.], cur_L [mA.],time [s]
0.222482,-0.259306,-0.008776,0.010333,-2.000000,2.000000,17.606339
0.197932,-0.250100,-0.007333,0.009733,-1.000000,2.000000,17.654336
0.173382,-0.243963,-0.006032,0.009356,-1.000000,2.000000,17.702224
0.150367,-0.237825,-0.004885,0.008986,-1.000000,2.000000,17.750345
0.128886,-0.230153,-0.003920,0.008540,-1.000000,1.000000,17.798256
0.105871,-0.222482,-0.002993,0.008108,-1.000000,1.000000,17.846431
0.084390,-0.214810,-0.002184,0.007692,0.000000,1.000000,17.894276
0.064443,-0.207138,-0.001471,0.007291,0.000000,1.000000,17.942380
0.052168,-0.199466,-0.001180,0.006918,0.000000,1.000000,17.990225
0.049099,-0.194863,-0.001293,0.006692,0.000000,1.000000,18.038929
0.047565,-0.188726,-0.001377,0.006397,0.000000,1.000000,18.086222
0.047565,-0.182588,-0.001377,0.006133,0.000000,1.000000,18.134290
0.047565,-0.174917,-0.001377,0.005763,0.000000,1.000000,18.182274
0.049099,-0.170313,-0.001423,0.005582,0.000000,1.000000,18.230147
0.047565,-0.165710,-0.001377,0.005383,0.000000,1.000000,18.278418
0.047565,-0.161107,-0.001377,0.005216,0.000000,1.000000,18.326159
0.049099,-0.159573,-0.001423,0.005185,0.000000,1.000000,18.374368
0.049099,-0.158039,-0.001423,0.005161,0.000000,1.000000,18.422316
0.047565,-0.156504,-0.001377,0.005142,0.000000,1.000000,18.470155
0.049099,-0.156504,-0.001423,0.005142,0.000000,1.000000,18.518150
0.049099,-0.156504,-0.001423,0.005142,0.000000,1.000000,18.566310
0.047565,-0.156504,-0.001377,0.005142,0.000000,1.000000,18.614206
0.049099,-0.156504,-0.001423,0.005142,0.000000,1.000000,18.662495
0.049099,-0.156504,-0.001423,0.005142,0.000000,1.000000,18.710287
0.049099,-0.154970,-0.001423,0.005034,0.000000,1.000000,18.758258
0.049099,-0.151901,-0.001423,0.004869,0.000000,1.000000,18.806278
0.049099,-0.150367,-0.001423,0.004807,0.000000,1.000000,18.854281
0.049099,-0.147298,-0.001423,0.004723,0.000000,1.000000,18.902324
0.049099,-0.145764,-0.001423,0.004623,0.000000,1.000000,18.950168
0.049099,-0.142695,-0.001423,0.004503,0.000000,1.000000,18.998174
0.049099,-0.139626,-0.001423,0.004383,0.000000,1.000000,19.046354
0.050634,-0.136558,-0.001469,0.004266,0.000000,1.000000,19.094262
0.050634,-0.133489,-0.001469,0.004149,0.000000,1.000000,19.142250
0.050634,-0.130420,-0.001469,0.004034,0.000000,1.000000,19.190188
0.050634,-0.127351,-0.001469,0.003920,0.000000,1.000000,19.238368
0.050634,-0.124283,-0.001469,0.003807,0.000000,1.000000,19.286275
0.050634,-0.121214,-0.001469,0.003696,0.000000,1.000000,19.334844
0.049099,-0.118145,-0.001423,0.003586,0.000000,1.000000,19.382191
0.049099,-0.116611,-0.001423,0.003531,0.000000,1.000000,19.430582
0.049099,-0.113542,-0.001423,0.003423,0.000000,1.000000,19.478292
0.049099,-0.112008,-0.001423,0.003369,0.000000,1.000000,19.526222
0.049099,-0.108939,-0.001423,0.003262,0.000000,1.000000,19.574413
0.049099,-0.107405,-0.001423,0.003244,0.000000,1.000000,19.622151
0.049099,-0.105871,-0.001423,0.003192,0.000000,1.000000,19.670263
0.049099,-0.102802,-0.001423,0.003087,0.000000,1.000000,19.718345
0.049099,-0.101267,-0.001423,0.003035,0.000000,1.000000,19.766219
0.049099,-0.098199,-0.001423,0.002931,0.000000,1.000000,19.814326
0.049099,-0.096664,-0.001423,0.002880,0.000000,0.000000,19.862234
0.050634,-0.095130,-0.001469,0.002829,0.000000,0.000000,19.910776
0.050634,-0.093596,-0.001469,0.002778,0.000000,0.000000,19.958527
0.052168,-0.092061,-0.001515,0.002728,0.000000,0.000000,20.006163
0.052168,-0.092061,-0.001515,0.002728,0.000000,0.000000,20.054130
0.050634,-0.090527,-0.001469,0.002677,0.000000,0.000000,20.102106
0.052168,-0.088993,-0.001515,0.002627,0.000000,0.000000,20.150748
0.052168,-0.087458,-0.001515,0.002577,0.000000,0.000000,20.198220
0.052168,-0.085924,-0.001515,0.002528,0.000000,0.000000,20.246353
0.052168,-0.082855,-0.001515,0.002429,0.000000,0.000000,20.294217
0.052168,-0.081321,-0.001515,0.002380,0.000000,0.000000,20.342216
0.052168,-0.079786,-0.001515,0.002331,0.000000,0.000000,20.390123
0.052168,-0.078252,-0.001515,0.002282,0.000000,0.000000,20.438258
0.053702,-0.076718,-0.001561,0.002234,0.000000,0.000000,20.486311
0.053702,-0.075183,-0.001561,0.002185,0.000000,0.000000,20.534328
0.052168,-0.072115,-0.001515,0.002089,0.000000,0.000000,20.582280
0.053702,-0.070580,-0.001561,0.002041,0.000000,0.000000,20.630048
0.053702,-0.069046,-0.001561,0.001994,0.000000,0.000000,20.678998
0.053702,-0.069046,-0.001561,0.002029,0.000000,0.000000,20.726201
0.053702,-0.069046,-0.001561,0.002029,0.000000,0.000000,20.774206
0.053702,-0.069046,-0.001561,0.002029,0.000000,0.000000,20.822164
0.053702,-0.069046,-0.001561,0.002029,0.000000,0.000000,20.870086
0.055237,-0.070580,-0.001607,0.002077,0.000000,0.000000,20.918130
0.056771,-0.072115,-0.001691,0.002163,0.000000,0.000000,20.966117
0.058306,-0.073649,-0.001737,0.002212,0.000000,0.000000,21.014201
0.064443,-0.079786,-0.002008,0.002494,0.000000,0.000000,21.062161
0.075183,-0.090527,-0.002616,0.003139,0.000000,1.000000,21.110210
0.090527,-0.107405,-0.003450,0.004191,-1.000000,1.000000,21.158321
0.110474,-0.131955,-0.004656,0.006064,-1.000000,1.000000,21.206078
0.135023,-0.158039,-0.006388,0.008035,-1.000000,1.000000,21.254087
0.158039,-0.185657,-0.007817,0.009741,-1.000000,2.000000,21.302120
0.182588,-0.208672,-0.009289,0.010757,-2.000000,2.000000,21.350195
0.205604,-0.233222,-0.010283,0.012561,-2.000000,2.000000,21.398225
0.227085,-0.254703,-0.011514,0.014314,-2.000000,2.000000,21.446126
0.248566,-0.279253,-0.013149,0.016542,-2.000000,3.000000,21.494211
0.270047,-0.303802,-0.015307,0.019037,-3.000000,3.000000,21.542266
0.294596,-0.326818,-0.018068,0.021643,-3.000000,4.000000,21.590147
0.319146,-0.348299,-0.020744,0.023272,-4.000000,4.000000,21.638359
0.340627,-0.368245,-0.022819,0.025371,-4.000000,4.000000,21.686285
0.362108,-0.385123,-0.025074,0.026672,-4.000000,5.000000,21.734129
0.378986,-0.400467,-0.025815,0.027887,-4.000000,5.000000,21.782158
0.394329,-0.412742,-0.026998,0.028777,-5.000000,5.000000,21.830191
0.406604,-0.423482,-0.027863,0.029980,-5.000000,5.000000,21.878233
0.420413,-0.435757,-0.029504,0.031504,-5.000000,5.000000,21.926173
0.434223,-0.446497,-0.031701,0.033299,-5.000000,6.000000,21.974261
0.446497,-0.457238,-0.034275,0.035181,-6.000000,6.000000,22.022255
0.460307,-0.469513,-0.036770,0.037961,-6.000000,7.000000,22.070261
0.475650,-0.483322,-0.040335,0.040685,-7.000000,7.000000,22.118244
0.490994,-0.495597,-0.044223,0.043244,-8.000000,7.000000,22.166184
0.506337,-0.507872,-0.047676,0.045941,-8.000000,8.000000,22.214096
0.520146,-0.520146,-0.050198,0.048780,-9.000000,8.000000,22.262060
0.535490,-0.532421,-0.054047,0.051769,-9.000000,9.000000,22.310168
0.547765,-0.544696,-0.056489,0.054914,-10.000000,9.000000,22.358113
0.561574,-0.556971,-0.060310,0.058221,-10.000000,10.000000,22.406137
0.573849,-0.569246,-0.063891,0.061698,-11.000000,11.000000,22.454063
0.587658,-0.581521,-0.068136,0.066220,-12.000000,11.000000,22.502023
0.599933,-0.592261,-0.071179,0.068699,-12.000000,12.000000,22.550378
0.612208,-0.603002,-0.074400,0.071315,-13.000000,12.000000,22.598070
0.621414,-0.613742,-0.077598,0.074925,-13.000000,13.000000,22.646047
0.632154,-0.622948,-0.081477,0.077267,-14.000000,13.000000,22.694041
0.642895,-0.632154,-0.085521,0.080572,-15.000000,14.000000,22.741989
0.653635,-0.639826,-0.088759,0.082561,-15.000000,14.000000,22.790133
0.659773,-0.649032,-0.089459,0.086060,-15.000000,15.000000,22.838132
0.664376,-0.656704,-0.090536,0.088238,-16.000000,15.000000,22.886093
0.668979,-0.661307,-0.091056,0.089302,-16.000000,15.000000,22.934070
0.672048,-0.668979,-0.092312,0.092415,-16.000000,16.000000,22.982146
0.676651,-0.673582,-0.094225,0.093598,-16.000000,16.000000,23.030328
0.678185,-0.678185,-0.094285,0.094870,-16.000000,16.000000,23.078191
0.679719,-0.682788,-0.094419,0.097500,-16.000000,17.000000,23.126034
0.679719,-0.690460,-0.093984,0.101631,-16.000000,17.000000,23.174178
0.679719,-0.695063,-0.093984,0.102920,-16.000000,18.000000,23.222036
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.270150
0.681254,-0.695063,-0.094628,0.100599,-16.000000,17.000000,23.318312
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,23.366185
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.414039
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,23.462048
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.510036
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,23.558213
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.606107
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.654114
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.702104
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.750141
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.798084
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,23.846232
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.893982
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,23.942176
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,23.990210
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.038080
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.086106
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.134149
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,24.182184
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.230028
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,24.278136
0.681254,-0.693529,-0.094628,0.099920,-16.000000,17.000000,24.326087
0.681254,-0.695063,-0.094628,0.100599,-16.000000,17.000000,24.374196
0.681254,-0.695063,-0.094628,0.100599,-16.000000,17.000000,24.422035
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.470133
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.518042
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.566090
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.614002
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.662043
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.710026
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,24.758110
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.806042
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.854125
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.902172
0.681254,-0.695063,-0.094628,0.100599,-16.000000,17.000000,24.950260
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,24.998142
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.046155
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.094267
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.142011
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.190120
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.238111
0.681254,-0.693529,-0.094628,0.099920,-16.000000,17.000000,25.286102
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.333981
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.382143
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.430076
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.478004
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.526005
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.574034
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.621977
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.670033
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.717972
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.766120
0.679719,-0.695063,-0.093984,0.100599,-16.000000,17.000000,25.814016
0.679719,-0.693529,-0.093984,0.099920,-16.000000,17.000000,25.862013
0.679719,-0.691994,-0.093984,0.098869,-16.000000,17.000000,25.910103
0.675116,-0.685857,-0.091230,0.095565,-16.000000,16.000000,25.957987
0.665910,-0.675116,-0.087339,0.091236,-15.000000,16.000000,26.006071
0.652101,-0.659773,-0.082674,0.086292,-14.000000,15.000000,26.054111
0.635223,-0.638292,-0.078024,0.080202,-13.000000,14.000000,26.102014
0.616811,-0.615277,-0.072149,0.073982,-12.000000,13.000000,26.150095
0.599933,-0.589192,-0.066694,0.066825,-11.000000,11.000000,26.198075
0.584589,-0.564643,-0.061262,0.060145,-10.000000,10.000000,26.245999
0.572315,-0.541627,-0.057206,0.053268,-10.000000,9.000000,26.293993
0.561574,-0.520146,-0.053941,0.046545,-9.000000,8.000000,26.341882
0.549299,-0.501734,-0.050988,0.041744,-9.000000,7.000000,26.390046
0.535490,-0.484856,-0.047848,0.037770,-8.000000,6.000000,26.438014
0.520146,-0.469513,-0.044568,0.034499,-8.000000,6.000000,26.486092
0.503269,-0.458772,-0.041454,0.032341,-7.000000,6.000000,26.534024
0.484856,-0.448032,-0.038037,0.030477,-7.000000,5.000000,26.581969
0.463375,-0.438826,-0.034628,0.028966,-6.000000,5.000000,26.630735
0.438826,-0.428085,-0.031048,0.027363,-5.000000,5.000000,26.678068
0.414276,-0.417345,-0.027838,0.025836,-5.000000,4.000000,26.726104
0.386658,-0.406604,-0.024237,0.024441,-4.000000,4.000000,26.773974
0.362108,-0.395864,-0.021139,0.023054,-4.000000,4.000000,26.821920
0.339093,-0.382054,-0.018121,0.021438,-3.000000,4.000000,26.870008
0.316077,-0.369780,-0.015669,0.020104,-3.000000,3.000000,26.917935
0.293062,-0.355970,-0.013637,0.018599,-2.000000,3.000000,26.966019
0.271581,-0.340627,-0.011813,0.017121,-2.000000,3.000000,27.014021
0.253169,-0.322215,-0.010400,0.015568,-2.000000,3.000000,27.062611
0.234756,-0.303802,-0.009126,0.014052,-2.000000,2.000000,27.110026
0.214810,-0.285390,-0.007946,0.012558,-1.000000,2.000000,27.158031
0.197932,-0.265443,-0.006981,0.011259,-1.000000,2.000000,27.205985
0.181054,-0.243963,-0.006102,0.009873,-1.000000,2.000000,27.254026
0.167245,-0.220947,-0.005418,0.008510,-1.000000,1.000000,27.301909
0.154970,-0.197932,-0.004875,0.007262,-1.000000,1.000000,27.350153
0.141161,-0.173382,-0.004310,0.005979,-1.000000,1.000000,27.400469
0.128886,-0.148832,-0.003833,0.004781,-1.000000,1.000000,27.445896
0.119680,-0.127351,-0.003496,0.003856,-1.000000,1.000000,27.493929
0.110474,-0.105871,-0.003192,0.002993,-1.000000,1.000000,27.541945
0.104336,-0.082855,-0.002998,0.002122,-1.000000,0.000000,27.590053
0.096664,-0.059840,-0.002761,0.001291,0.000000,0.000000,27.637967
0.090527,-0.046031,-0.002558,0.000961,0.000000,0.000000,27.685960
0.088993,-0.042962,-0.002593,0.001111,0.000000,0.000000,27.733963
0.087458,-0.042962,-0.002577,0.001241,0.000000,0.000000,27.781963
0.085924,-0.042962,-0.002564,0.001241,0.000000,0.000000,27.829975
0.085924,-0.041428,-0.002564,0.001196,0.000000,0.000000,27.877934
0.085924,-0.042962,-0.002564,0.001241,0.000000,0.000000,27.925973
0.085924,-0.042962,-0.002564,0.001241,0.000000,0.000000,27.974432
0.085924,-0.042962,-0.002564,0.001241,0.000000,0.000000,28.021901
0.085924,-0.042962,-0.002564,0.001241,0.000000,0.000000,28.069830
0.085924,-0.041428,-0.002564,0.001196,0.000000,0.000000,28.117902
0.085924,-0.041428,-0.002564,0.001196,0.000000,0.000000,28.165882
0.085924,-0.041428,-0.002564,0.001196,0.000000,0.000000,28.213907
0.085924,-0.042962,-0.002564,0.001241,0.000000,0.000000,28.262004
0.087458,-0.041428,-0.002614,0.001196,0.000000,0.000000,28.310061
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,28.358004
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,28.405892
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,28.453968
0.087458,-0.042962,-0.002614,0.001241,0.000000,0.000000,28.501871
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,28.550161
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,28.598016
0.087458,-0.041428,-0.002614,0.001196,0.000000,0.000000,28.646045
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,28.694065
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,28.741866
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,28.789845
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,28.837899
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,28.885918
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,28.933991
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,28.981902
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.030069
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.077988
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.126000
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.173837
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.221937
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.270068
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.317906
0.088993,-0.041428,-0.002664,0.001196,0.000000,0.000000,29.365989
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.414021
0.087458,-0.042962,-0.002614,0.001241,0.000000,0.000000,29.461781
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.509858
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.557888
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.605887
0.088993,-0.042962,-0.002664,0.001241,0.000000,0.000000,29.654730
0.088993,-0.044496,-0.002664,0.001286,0.000000,0.000000,29.701823
0.088993,-0.046031,-0.002664,0.001368,0.000000,0.000000,29.749852
0.088993,-0.047565,-0.002664,0.001414,0.000000,0.000000,29.797881
0.090527,-0.049099,-0.002715,0.001460,0.000000,0.000000,29.845980
0.090527,-0.050634,-0.002715,0.001506,0.000000,0.000000,29.893960
0.093596,-0.052168,-0.002857,0.001552,0.000000,0.000000,29.942015
0.095130,-0.053702,-0.002908,0.001598,0.000000,0.000000,29.990238
0.098199,-0.055237,-0.003011,0.001644,-1.000000,0.000000,30.037955
0.101267,-0.056771,-0.003160,0.001691,-1.000000,0.000000,30.085998
0.112008,-0.059840,-0.003840,0.001823,-1.000000,0.000000,30.134038
0.127351,-0.067512,-0.004898,0.002198,-1.000000,0.000000,30.182054
0.148832,-0.079786,-0.006568,0.002837,-1.000000,0.000000,30.230103
0.176451,-0.092061,-0.009150,0.003341,-2.000000,1.000000,30.277884
0.205604,-0.104336,-0.011724,0.003879,-2.000000,1.000000,30.325876
0.234756,-0.116611,-0.014448,0.004261,-2.000000,1.000000,30.373872
0.263909,-0.128886,-0.017181,0.004752,-3.000000,1.000000,30.422042
0.293062,-0.141161,-0.019780,0.005267,-3.000000,1.000000,30.469949
0.317612,-0.154970,-0.021575,0.005997,-4.000000,1.000000,30.517984
0.340627,-0.167245,-0.023343,0.006579,-4.000000,1.000000,30.565771
0.362108,-0.184123,-0.025074,0.007582,-4.000000,1.000000,30.613817
0.382054,-0.201001,-0.027305,0.008691,-5.000000,1.000000,30.661853
0.398932,-0.217878,-0.028689,0.010137,-5.000000,2.000000,30.709803
0.414276,-0.237825,-0.029981,0.011759,-5.000000,2.000000,30.757882
0.428085,-0.260840,-0.030708,0.014158,-5.000000,2.000000,30.805970
0.438826,-0.282321,-0.032008,0.016069,-5.000000,3.000000,30.853872
0.448032,-0.303802,-0.033563,0.018180,-6.000000,3.000000,30.901842
0.458772,-0.322215,-0.034998,0.019315,-6.000000,3.000000,30.949976
0.467978,-0.339093,-0.036676,0.020789,-6.000000,4.000000,30.997807
0.478719,-0.355970,-0.038721,0.022371,-7.000000,4.000000,31.045927
0.487925,-0.371314,-0.040550,0.023871,-7.000000,4.000000,31.093929
0.500200,-0.386658,-0.043650,0.025919,-7.000000,4.000000,31.141878
0.510940,-0.403535,-0.046637,0.028342,-8.000000,5.000000,31.189962
0.523215,-0.420413,-0.049513,0.031501,-8.000000,5.000000,31.237943
0.535490,-0.435757,-0.052540,0.034089,-9.000000,6.000000,31.285833
0.546231,-0.449566,-0.054611,0.034817,-9.000000,6.000000,31.333924
0.555437,-0.461841,-0.056387,0.036517,-10.000000,6.000000,31.381848
0.564643,-0.474116,-0.058911,0.038851,-10.000000,7.000000,31.429717
0.573849,-0.486391,-0.060860,0.041312,-10.000000,7.000000,31.477869
0.583055,-0.500200,-0.063557,0.044871,-11.000000,8.000000,31.525847
0.590727,-0.512475,-0.065881,0.047653,-11.000000,8.000000,31.573849
0.598399,-0.526284,-0.067603,0.050957,-12.000000,9.000000,31.621857
0.604536,-0.540093,-0.068929,0.055250,-12.000000,9.000000,31.670235
0.610673,-0.553902,-0.070337,0.058161,-12.000000,10.000000,31.717957
0.615277,-0.567711,-0.071852,0.062078,-12.000000,11.000000,31.765834
0.619880,-0.579986,-0.073394,0.066673,-13.000000,11.000000,31.813933
0.624483,-0.592261,-0.074418,0.069604,-13.000000,12.000000,31.861889
0.627551,-0.604536,-0.075475,0.073651,-13.000000,13.000000,31.909860
0.632154,-0.618345,-0.077085,0.077447,-13.000000,13.000000,31.957942
0.635223,-0.629086,-0.078174,0.081317,-13.000000,14.000000,32.005849
0.638292,-0.639826,-0.078769,0.085351,-13.000000,15.000000,32.053904
0.641361,-0.652101,-0.080392,0.090171,-14.000000,15.000000,32.102112
0.645964,-0.662842,-0.082091,0.093489,-14.000000,16.000000,32.149816
0.649032,-0.673582,-0.082714,0.098036,-14.000000,17.000000,32.197940
0.652101,-0.682788,-0.083871,0.101001,-14.000000,17.000000,32.245975
0.655170,-0.693529,-0.085043,0.104826,-15.000000,18.000000,32.293841
0.656704,-0.699666,-0.085634,0.106699,-15.000000,18.000000,32.341971
0.661307,-0.705803,-0.087428,0.108686,-15.000000,19.000000,32.389927
0.661307,-0.707338,-0.086949,0.107214,-15.000000,18.000000,32.437819
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.485803
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,32.533761
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.582501
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.629819
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.677746
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,32.725832
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,32.773879
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.821809
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.869864
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.917904
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,32.965969
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.013847
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,33.061877
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.109881
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,33.157863
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.206553
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.253840
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,33.301762
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.349893
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.397744
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.445908
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.493843
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.541779
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.589828
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,33.637815
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,33.685807
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.733788
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.781732
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.829859
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.877889
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,33.925957
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,33.973821
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.021873
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,34.069847
0.659773,-0.707338,-0.085944,0.106173,-15.000000,18.000000,34.117833
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.165885
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.213898
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.261880
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.309738
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.357668
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.405840
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.453775
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.501784
0.661307,-0.707338,-0.086541,0.106173,-15.000000,18.000000,34.550032
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,34.597816
0.661307,-0.705803,-0.086541,0.105462,-15.000000,18.000000,34.645854
0.658238,-0.702735,-0.085018,0.103663,-15.000000,18.000000,34.693790
0.652101,-0.693529,-0.082108,0.098804,-14.000000,17.000000,34.741927
0.641361,-0.678185,-0.078306,0.093721,-13.000000,16.000000,34.789858
0.624483,-0.656704,-0.073833,0.088556,-13.000000,15.000000,34.837748
0.604536,-0.627551,-0.069179,0.081498,-12.000000,14.000000,34.886423
0.581521,-0.592261,-0.063196,0.073641,-11.000000,13.000000,34.933872
0.560040,-0.555437,-0.057053,0.065502,-10.000000,11.000000,34.982150
0.538559,-0.515543,-0.050948,0.055704,-9.000000,10.000000,35.029790
0.520146,-0.478719,-0.046135,0.045729,-8.000000,8.000000,35.077681
0.501734,-0.440360,-0.041425,0.037021,-7.000000,6.000000,35.125893
0.484856,-0.406604,-0.038037,0.030061,-7.000000,5.000000,35.173807
0.466444,-0.377451,-0.034614,0.024232,-6.000000,4.000000,35.221684
0.444963,-0.352902,-0.031465,0.020065,-5.000000,3.000000,35.269791
0.420413,-0.332955,-0.028455,0.017134,-5.000000,3.000000,35.317709
