pos_R [rad],pos_L [rad],tau_R [.],tau_L [.],cur_R [mA.], cur_L [mA.],time [s]
0.041428,0.052168,-0.001196,-0.001515,0.000000,0.000000,17.756574
0.041428,0.052168,-0.001196,-0.001515,0.000000,0.000000,17.804681
0.041428,0.052168,-0.001196,-0.001515,0.000000,0.000000,17.852586
0.042962,0.052168,-0.001241,-0.001515,0.000000,0.000000,17.900577
0.042962,0.050634,-0.001241,-0.001469,0.000000,0.000000,17.948690
0.042962,0.050634,-0.001241,-0.001469,0.000000,0.000000,17.996626
0.042962,0.050634,-0.001241,-0.001469,0.000000,0.000000,18.044800
0.042962,0.049099,-0.001241,-0.001423,0.000000,0.000000,18.092654
0.042962,0.049099,-0.001241,-0.001423,0.000000,0.000000,18.140644
0.042962,0.049099,-0.001241,-0.001423,0.000000,0.000000,18.188664
0.044496,0.049099,-0.001286,-0.001423,0.000000,0.000000,18.236633
0.044496,0.049099,-0.001286,-0.001423,0.000000,0.000000,18.284583
0.044496,0.047565,-0.001286,-0.001377,0.000000,0.000000,18.332627
0.044496,0.047565,-0.001286,-0.001377,0.000000,0.000000,18.380627
0.044496,0.047565,-0.001286,-0.001377,0.000000,0.000000,18.428681
0.044496,0.047565,-0.001286,-0.001377,0.000000,0.000000,18.476549
0.046031,0.046031,-0.001332,-0.001332,0.000000,0.000000,18.524595
0.046031,0.046031,-0.001332,-0.001332,0.000000,0.000000,18.572564
0.046031,0.046031,-0.001332,-0.001332,0.000000,0.000000,18.620721
0.046031,0.046031,-0.001332,-0.001332,0.000000,0.000000,18.668610
0.047565,0.044496,-0.001377,-0.001286,0.000000,0.000000,18.716751
0.047565,0.046031,-0.001377,-0.001332,0.000000,0.000000,18.764638
0.049099,0.044496,-0.001423,-0.001286,0.000000,0.000000,18.812663
0.049099,0.044496,-0.001423,-0.001286,0.000000,0.000000,18.860559
0.049099,0.044496,-0.001423,-0.001286,0.000000,0.000000,18.908574
0.049099,0.042962,-0.001423,-0.001241,0.000000,0.000000,18.956863
0.049099,0.042962,-0.001423,-0.001241,0.000000,0.000000,19.004720
0.050634,0.042962,-0.001469,-0.001241,0.000000,0.000000,19.052575
0.050634,0.041428,-0.001469,-0.001196,0.000000,0.000000,19.100758
0.050634,0.041428,-0.001469,-0.001196,0.000000,0.000000,19.148611
0.052168,0.041428,-0.001515,-0.001196,0.000000,0.000000,19.196645
0.052168,0.039893,-0.001515,-0.001151,0.000000,0.000000,19.244700
0.052168,0.039893,-0.001515,-0.001151,0.000000,0.000000,19.292583
0.052168,0.041428,-0.001515,-0.001196,0.000000,0.000000,19.340594
0.053702,0.039893,-0.001561,-0.001151,0.000000,0.000000,19.388716
0.053702,0.039893,-0.001561,-0.001151,0.000000,0.000000,19.436713
0.053702,0.039893,-0.001561,-0.001151,0.000000,0.000000,19.484519
0.053702,0.039893,-0.001561,-0.001151,0.000000,0.000000,19.532584
0.053702,0.039893,-0.001561,-0.001151,0.000000,0.000000,19.580691
0.055237,0.039893,-0.001607,-0.001151,0.000000,0.000000,19.628644
0.055237,0.039893,-0.001607,-0.001151,0.000000,0.000000,19.676545
0.055237,0.038359,-0.001607,-0.001106,0.000000,0.000000,19.724523
0.056771,0.039893,-0.001653,-0.001151,0.000000,0.000000,19.772701
0.056771,0.038359,-0.001653,-0.001106,0.000000,0.000000,19.820584
0.056771,0.038359,-0.001653,-0.001106,0.000000,0.000000,19.868443
0.056771,0.038359,-0.001653,-0.001106,0.000000,0.000000,19.916602
0.058306,0.038359,-0.001700,-0.001106,0.000000,0.000000,19.964429
0.058306,0.036825,-0.001700,-0.001061,0.000000,0.000000,20.012635
0.058306,0.036825,-0.001700,-0.001061,0.000000,0.000000,20.060625
0.058306,0.036825,-0.001700,-0.001061,0.000000,0.000000,20.109190
0.058306,0.036825,-0.001700,-0.001061,0.000000,0.000000,20.156539
0.058306,0.036825,-0.001700,-0.001061,0.000000,0.000000,20.204535
0.059840,0.036825,-0.001747,-0.001061,0.000000,0.000000,20.252541
0.059840,0.036825,-0.001747,-0.001061,0.000000,0.000000,20.300536
0.059840,0.036825,-0.001747,-0.001061,0.000000,0.000000,20.348760
0.059840,0.035290,-0.001747,-0.001016,0.000000,0.000000,20.396666
0.061374,0.035290,-0.001793,-0.001016,0.000000,0.000000,20.444646
0.061374,0.035290,-0.001793,-0.001016,0.000000,0.000000,20.492632
0.061374,0.035290,-0.001793,-0.001016,0.000000,0.000000,20.540685
0.061374,0.035290,-0.001793,-0.001016,0.000000,0.000000,20.588685
0.061374,0.035290,-0.001793,-0.001016,0.000000,0.000000,20.636790
0.062909,0.035290,-0.001840,-0.001016,0.000000,0.000000,20.684633
0.062909,0.033756,-0.001840,-0.000971,0.000000,0.000000,20.732649
0.064443,0.032221,-0.001887,-0.000926,0.000000,0.000000,20.780631
0.067512,0.030687,-0.002060,-0.000847,0.000000,0.000000,20.828683
0.076718,0.024550,-0.002548,-0.000603,0.000000,0.000000,20.876494
0.093596,0.012275,-0.003656,-0.000044,-1.000000,0.000000,20.924606
0.122748,-0.007672,-0.006124,0.000831,-1.000000,0.000000,20.972592
0.164176,-0.038359,-0.011621,0.002614,-2.000000,0.000000,21.020564
0.216344,-0.078252,-0.021293,0.005877,-4.000000,1.000000,21.068524
0.276184,-0.127351,-0.037784,0.011190,-6.000000,2.000000,21.116617
0.340627,-0.176451,-0.060590,0.016666,-10.000000,3.000000,21.164503
0.408139,-0.225550,-0.085885,0.023166,-15.000000,4.000000,21.212645
0.471047,-0.277718,-0.110950,0.031054,-19.000000,5.000000,21.260542
0.524750,-0.320680,-0.116609,0.034776,-20.000000,6.000000,21.308508
0.564643,-0.362108,-0.104606,0.038493,-18.000000,7.000000,21.356567
0.589192,-0.400467,-0.086219,0.044209,-15.000000,8.000000,21.404690
0.599933,-0.435757,-0.073106,0.049876,-13.000000,9.000000,21.452526
0.604536,-0.469513,-0.068929,0.057170,-12.000000,10.000000,21.500512
0.607605,-0.506337,-0.068375,0.069584,-12.000000,12.000000,21.548512
0.609139,-0.544696,-0.068469,0.084807,-12.000000,15.000000,21.596635
0.609139,-0.579986,-0.068131,0.096744,-12.000000,17.000000,21.644508
0.609139,-0.612208,-0.068131,0.103924,-12.000000,18.000000,21.692455
0.609139,-0.642895,-0.068131,0.113554,-12.000000,19.000000,21.740418
0.609139,-0.665910,-0.068131,0.115666,-12.000000,20.000000,21.788476
0.609139,-0.687391,-0.068131,0.118051,-12.000000,20.000000,21.836878
0.609139,-0.704269,-0.068131,0.119298,-12.000000,20.000000,21.884541
0.609139,-0.716544,-0.068131,0.122386,-12.000000,21.000000,21.932504
0.609139,-0.728819,-0.068131,0.125896,-12.000000,22.000000,21.980521
0.609139,-0.739559,-0.068131,0.130336,-12.000000,22.000000,22.028680
0.609139,-0.748765,-0.068131,0.134142,-12.000000,23.000000,22.076445
0.609139,-0.759506,-0.068131,0.140330,-12.000000,24.000000,22.124457
0.609139,-0.768712,-0.068131,0.145827,-12.000000,25.000000,22.172556
0.609139,-0.777918,-0.068131,0.151505,-12.000000,26.000000,22.220551
0.609139,-0.785590,-0.068131,0.153684,-12.000000,26.000000,22.268570
0.609139,-0.785590,-0.068131,0.148925,-12.000000,26.000000,22.316459
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.364582
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.412594
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.460635
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.508481
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.556440
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.604507
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.652567
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.700481
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.748494
0.607605,-0.785590,-0.067645,0.148303,-12.000000,25.000000,22.796548
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.844612
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.892519
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,22.940520
0.607605,-0.785590,-0.067645,0.148303,-12.000000,25.000000,22.988449
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.036477
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.084468
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.132489
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.180499
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.228552
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.276486
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.324546
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.372393
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.420507
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.468470
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.516427
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.564503
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.612521
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.660618
0.607605,-0.785590,-0.067645,0.148303,-12.000000,25.000000,23.708564
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.756404
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.804326
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.852556
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.900537
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.948426
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,23.996496
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.044369
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.092413
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.140467
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.188454
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.236603
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.285147
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.332409
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.380616
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.428448
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.476375
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.524561
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.572369
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.620559
0.607605,-0.785590,-0.067645,0.148303,-12.000000,25.000000,24.668566
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.716514
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.764600
0.607605,-0.785590,-0.067645,0.148303,-12.000000,25.000000,24.812452
0.607605,-0.785590,-0.067645,0.148303,-12.000000,25.000000,24.860557
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.908545
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,24.956546
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.004456
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.052413
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.100470
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.148322
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.196365
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.244434
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.292468
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.340436
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.388487
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.436377
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.484444
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.532519
0.609139,-0.785590,-0.068131,0.148303,-12.000000,25.000000,25.580252
0.603002,-0.784056,-0.065446,0.147358,-11.000000,25.000000,25.628430
0.589192,-0.777918,-0.061753,0.142233,-11.000000,24.000000,25.676375
0.566177,-0.759506,-0.057717,0.134038,-10.000000,23.000000,25.724463
0.535490,-0.728819,-0.053497,0.128526,-9.000000,22.000000,25.772402
0.497131,-0.685857,-0.048672,0.121238,-8.000000,21.000000,25.820508
0.455704,-0.632154,-0.042607,0.113167,-7.000000,19.000000,25.868524
0.411207,-0.569246,-0.034852,0.096775,-6.000000,17.000000,25.916337
0.365177,-0.498666,-0.027529,0.077307,-5.000000,13.000000,25.964456
0.316077,-0.423482,-0.021036,0.056072,-4.000000,10.000000,26.012417
0.271581,-0.345230,-0.015924,0.037835,-3.000000,6.000000,26.060248
0.225550,-0.270047,-0.011408,0.023073,-2.000000,4.000000,26.108454
0.179520,-0.194863,-0.007870,0.012126,-1.000000,2.000000,26.156371
0.138092,-0.130420,-0.005050,0.005216,-1.000000,1.000000,26.204408
0.099733,-0.073649,-0.002864,0.000957,0.000000,0.000000,26.252470
0.069046,-0.027618,-0.001502,-0.001214,0.000000,0.000000,26.300422
0.049099,0.001534,-0.000913,-0.001464,0.000000,0.000000,26.348440
0.047565,0.012275,-0.001218,-0.000828,0.000000,0.000000,26.396471
0.047565,0.010740,-0.001377,-0.000342,0.000000,0.000000,26.444399
0.047565,0.010740,-0.001377,-0.000307,0.000000,0.000000,26.492461
0.049099,0.009206,-0.001423,-0.000263,0.000000,0.000000,26.540350
0.049099,0.010740,-0.001423,-0.000307,0.000000,0.000000,26.588544
0.049099,0.009206,-0.001423,-0.000263,0.000000,0.000000,26.636376
0.049099,0.009206,-0.001423,-0.000263,0.000000,0.000000,26.684401
0.049099,0.009206,-0.001423,-0.000263,0.000000,0.000000,26.732306
0.049099,0.009206,-0.001423,-0.000263,0.000000,0.000000,26.780431
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,26.828348
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,26.876503
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,26.924384
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,26.972340
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,27.020424
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,27.068429
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,27.116312
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,27.164548
0.049099,0.007672,-0.001423,-0.000219,0.000000,0.000000,27.212453
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.260302
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.308276
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.356654
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.404412
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.452534
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.500386
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.548454
0.050634,0.006137,-0.001469,-0.000175,0.000000,0.000000,27.596363
0.052168,0.004603,-0.001515,-0.000132,0.000000,0.000000,27.644407
0.052168,0.004603,-0.001515,-0.000132,0.000000,0.000000,27.692254
0.052168,0.004603,-0.001515,-0.000132,0.000000,0.000000,27.740388
0.052168,0.004603,-0.001515,-0.000132,0.000000,0.000000,27.788381
0.052168,0.004603,-0.001515,-0.000132,0.000000,0.000000,27.836425
0.052168,0.004603,-0.001515,-0.000132,0.000000,0.000000,27.884442
0.053702,0.003069,-0.001561,-0.000088,0.000000,0.000000,27.932386
0.053702,0.003069,-0.001561,-0.000088,0.000000,0.000000,27.980359
0.053702,0.003069,-0.001561,-0.000088,0.000000,0.000000,28.028266
0.053702,0.003069,-0.001561,-0.000088,0.000000,0.000000,28.076372
0.053702,0.003069,-0.001561,-0.000088,0.000000,0.000000,28.124302
0.055237,0.003069,-0.001607,-0.000088,0.000000,0.000000,28.172385
0.055237,0.003069,-0.001607,-0.000088,0.000000,0.000000,28.220426
0.055237,0.003069,-0.001607,-0.000088,0.000000,0.000000,28.268381
0.055237,0.003069,-0.001607,-0.000088,0.000000,0.000000,28.316367
0.055237,0.001534,-0.001607,-0.000044,0.000000,0.000000,28.364239
0.056771,0.001534,-0.001653,-0.000044,0.000000,0.000000,28.412279
0.055237,0.001534,-0.001607,-0.000044,0.000000,0.000000,28.460479
0.056771,0.001534,-0.001653,-0.000044,0.000000,0.000000,28.508259
0.056771,0.000000,-0.001653,-0.000000,0.000000,0.000000,28.556267
0.056771,0.000000,-0.001653,-0.000000,0.000000,0.000000,28.604280
0.056771,0.000000,-0.001653,-0.000000,0.000000,0.000000,28.652455
0.056771,0.000000,-0.001653,-0.000000,0.000000,0.000000,28.700466
0.058306,0.000000,-0.001700,-0.000000,0.000000,0.000000,28.748345
0.058306,0.000000,-0.001700,-0.000000,0.000000,0.000000,28.796656
0.058306,0.000000,-0.001700,-0.000000,0.000000,0.000000,28.844563
0.058306,0.000000,-0.001700,-0.000000,0.000000,0.000000,28.892261
0.058306,0.000000,-0.001700,-0.000000,0.000000,0.000000,28.940275
0.058306,0.000000,-0.001700,-0.000000,0.000000,0.000000,28.988395
0.058306,-0.001534,-0.001700,0.000044,0.000000,0.000000,29.036325
0.058306,-0.001534,-0.001700,0.000044,0.000000,0.000000,29.084310
0.058306,-0.001534,-0.001700,0.000044,0.000000,0.000000,29.132268
0.058306,-0.001534,-0.001700,0.000044,0.000000,0.000000,29.180242
0.059840,-0.001534,-0.001747,0.000044,0.000000,0.000000,29.228240
0.059840,-0.001534,-0.001747,0.000044,0.000000,0.000000,29.276365
0.059840,-0.003069,-0.001747,0.000088,0.000000,0.000000,29.324251
0.059840,-0.003069,-0.001747,0.000088,0.000000,0.000000,29.372236
0.059840,-0.003069,-0.001747,0.000088,0.000000,0.000000,29.420367
0.059840,-0.003069,-0.001747,0.000088,0.000000,0.000000,29.468243
0.059840,-0.003069,-0.001747,0.000088,0.000000,0.000000,29.516263
0.059840,-0.003069,-0.001747,0.000088,0.000000,0.000000,29.564424
0.059840,-0.003069,-0.001747,0.000088,0.000000,0.000000,29.612325
0.061374,-0.004603,-0.001793,0.000132,0.000000,0.000000,29.660283
0.061374,-0.004603,-0.001793,0.000132,0.000000,0.000000,29.708268
0.059840,-0.004603,-0.001747,0.000132,0.000000,0.000000,29.756438
0.061374,-0.006137,-0.001793,0.000175,0.000000,0.000000,29.804816
0.062909,-0.007672,-0.001878,0.000254,0.000000,0.000000,29.852258
0.069046,-0.012275,-0.002198,0.000456,0.000000,0.000000,29.900293
0.082855,-0.024550,-0.003014,0.001018,-1.000000,0.000000,29.948266
0.105871,-0.044496,-0.004715,0.002059,-1.000000,0.000000,29.996348
0.141161,-0.073649,-0.008210,0.004117,-1.000000,1.000000,30.044467
0.184123,-0.115077,-0.014099,0.008110,-2.000000,1.000000,30.092251
0.230153,-0.158039,-0.021742,0.012627,-4.000000,2.000000,30.140450
0.279253,-0.202535,-0.029532,0.016828,-5.000000,3.000000,30.188310
0.322215,-0.242428,-0.034071,0.020724,-6.000000,4.000000,30.236320
0.363642,-0.280787,-0.037743,0.022953,-6.000000,4.000000,30.284190
0.397398,-0.316077,-0.040227,0.026351,-7.000000,5.000000,30.332366
0.426551,-0.352902,-0.042060,0.032913,-7.000000,6.000000,30.380483
0.451100,-0.389726,-0.043260,0.040802,-7.000000,7.000000,30.428314
0.472581,-0.428085,-0.045101,0.049312,-8.000000,8.000000,30.476274
0.489459,-0.461841,-0.044624,0.056526,-8.000000,10.000000,30.524271
0.500200,-0.497131,-0.044239,0.063512,-8.000000,11.000000,30.572205
0.509406,-0.530887,-0.045111,0.074182,-8.000000,13.000000,30.620232
0.517078,-0.561574,-0.045811,0.081357,-8.000000,14.000000,30.668366
0.523215,-0.592261,-0.046751,0.089264,-8.000000,15.000000,30.716439
0.524750,-0.619880,-0.046311,0.098680,-8.000000,17.000000,30.764309
0.529353,-0.645964,-0.047033,0.108273,-8.000000,19.000000,30.812378
0.530887,-0.670513,-0.047388,0.115780,-8.000000,20.000000,30.860267
0.532421,-0.690460,-0.047450,0.119602,-8.000000,20.000000,30.908406
0.533956,-0.705803,-0.047808,0.120081,-8.000000,21.000000,30.956111
0.537024,-0.719613,-0.048833,0.123993,-8.000000,21.000000,31.004271
0.541627,-0.731888,-0.049942,0.130605,-9.000000,22.000000,31.052335
0.546231,-0.745697,-0.051431,0.136746,-9.000000,23.000000,31.100171
0.552368,-0.757972,-0.053864,0.143938,-9.000000,25.000000,31.148295
0.558505,-0.770246,-0.055474,0.149772,-10.000000,26.000000,31.196463
0.567711,-0.780987,-0.058516,0.154940,-10.000000,27.000000,31.244373
0.573849,-0.791727,-0.060244,0.161928,-10.000000,28.000000,31.292373
0.578452,-0.802468,-0.060483,0.169183,-10.000000,29.000000,31.340111
0.579986,-0.807071,-0.060051,0.166601,-10.000000,29.000000,31.388121
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,31.436204
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,31.484202
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,31.532133
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,31.580170
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,31.628227
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,31.676267
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,31.724128
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,31.772183
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,31.820199
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,31.868150
0.579986,-0.808605,-0.059392,0.163121,-10.000000,28.000000,31.916291
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,31.964146
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.012223
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,32.060081
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.108065
0.581521,-0.808605,-0.059827,0.163121,-10.000000,28.000000,32.156114
0.581521,-0.808605,-0.059827,0.163121,-10.000000,28.000000,32.204256
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.252271
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,32.300188
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.348421
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.396364
0.579986,-0.808605,-0.059392,0.163121,-10.000000,28.000000,32.444185
0.581521,-0.808605,-0.059827,0.163121,-10.000000,28.000000,32.492292
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.540264
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.588091
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.636232
0.579986,-0.808605,-0.059392,0.163121,-10.000000,28.000000,32.684216
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,32.732318
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.780258
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,32.828273
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,32.876234
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.924183
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,32.972151
0.581521,-0.808605,-0.059827,0.163121,-10.000000,28.000000,33.020122
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.068153
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.116194
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.164293
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.212300
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.260164
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.308218
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.356243
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.404176
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.452162
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.500241
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.548127
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.596156
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.644237
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.692153
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.740268
0.579986,-0.808605,-0.059392,0.163121,-10.000000,28.000000,33.788825
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.836112
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,33.884162
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.932165
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,33.980169
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,34.028208
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.076147
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,34.124104
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.172278
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.220103
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,34.268111
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.316277
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.364182
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,34.412227
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.460217
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,34.508063
0.581521,-0.807071,-0.059827,0.162096,-10.000000,28.000000,34.556038
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.604123
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.652272
0.579986,-0.807071,-0.059392,0.162096,-10.000000,28.000000,34.700181
0.576918,-0.807071,-0.058085,0.162096,-10.000000,28.000000,34.748169
0.567711,-0.805537,-0.055296,0.160526,-9.000000,28.000000,34.796088
0.555437,-0.797865,-0.052739,0.154465,-9.000000,26.000000,34.845986
0.535490,-0.787124,-0.048641,0.148025,-8.000000,25.000000,34.892279
0.514009,-0.771781,-0.045151,0.140499,-8.000000,24.000000,34.940149
0.490994,-0.751834,-0.041035,0.132056,-7.000000,23.000000,34.988059
0.466444,-0.728819,-0.036214,0.122499,-6.000000,21.000000,35.036167
0.444963,-0.702735,-0.032397,0.111478,-6.000000,19.000000,35.084158
0.423482,-0.675116,-0.028346,0.101932,-5.000000,17.000000,35.132077
0.403535,-0.645964,-0.025463,0.090593,-4.000000,16.000000,35.180124
0.382054,-0.618345,-0.022427,0.079961,-4.000000,14.000000,35.228099
0.362108,-0.589192,-0.020062,0.069076,-3.000000,12.000000,35.276105
0.337558,-0.561574,-0.017774,0.060644,-3.000000,10.000000,35.324096
0.314543,-0.533956,-0.015527,0.052475,-3.000000,9.000000,35.372103
0.293062,-0.506337,-0.013637,0.046365,-2.000000,8.000000,35.420303
0.266978,-0.477185,-0.011702,0.040052,-2.000000,7.000000,35.468039
