ch0,ch1,read_time
-0.024674,-0.006297,0.162000
-0.025517,-0.005520,0.162500
-0.026948,-0.006044,0.163000
-0.027339,-0.006935,0.163500
-0.026396,-0.006579,0.164000
-0.024730,-0.004737,0.164500
-0.023303,-0.002888,0.165000
-0.023015,-0.002401,0.165500
-0.023935,-0.002826,0.166000
-0.024880,-0.002897,0.166500
-0.024211,-0.002680,0.167000
-0.022128,-0.003000,0.167500
-0.020504,-0.003802,0.168000
-0.019876,-0.004242,0.168500
-0.019436,-0.004332,0.169000
-0.018909,-0.005088,0.169500
-0.018382,-0.006082,0.170000
-0.018052,-0.005937,0.170500
-0.018692,-0.004898,0.171000
-0.020342,-0.004129,0.171500
-0.021459,-0.003973,0.172000
-0.021254,-0.003743,0.172500
-0.020785,-0.003058,0.173000
-0.021147,-0.002547,0.173500
-0.022202,-0.002457,0.174000
-0.022821,-0.002648,0.174500
-0.022214,-0.003148,0.175000
-0.021546,-0.002642,0.175500
-0.022117,-0.000113,0.176000
-0.022512,0.002098,0.176500
-0.022028,0.001813,0.177000
-0.022302,0.000142,0.177500
-0.022747,-0.001344,0.178000
-0.021773,-0.001901,0.178500
-0.020602,-0.001302,0.179000
-0.020940,-0.000745,0.179500
-0.022408,-0.001760,0.180000
-0.023368,-0.004157,0.180500
-0.023239,-0.006329,0.181000
-0.022999,-0.006722,0.181500
-0.023078,-0.004991,0.182000
-0.023026,-0.002558,0.182500
-0.022715,-0.001278,0.183000
-0.022480,-0.001257,0.183500
-0.022415,-0.001487,0.184000
-0.022162,-0.001555,0.184500
-0.022461,-0.001215,0.185000
-0.024052,-0.000336,0.185500
-0.024852,0.000494,0.186000
-0.023954,0.000768,0.186500
-0.023961,0.000768,0.187000
-0.025246,0.001182,0.187500
-0.026271,0.001787,0.188000
-0.027531,0.001292,0.188500
-0.028380,0.000026,0.189000
-0.027129,-0.000479,0.189500
-0.025285,-0.000795,0.190000
-0.024420,-0.001769,0.190500
-0.023643,-0.002655,0.191000
-0.023262,-0.003571,0.191500
-0.024124,-0.005392,0.192000
-0.025073,-0.007718,0.192500
-0.025174,-0.009068,0.193000
-0.024867,-0.008402,0.193500
-0.024485,-0.006460,0.194000
-0.023703,-0.005450,0.194500
-0.022539,-0.006637,0.195000
-0.022274,-0.008457,0.195500
-0.023194,-0.008599,0.196000
-0.023532,-0.007009,0.196500
-0.023485,-0.005436,0.197000
-0.024954,-0.004646,0.197500
-0.026769,-0.003600,0.198000
-0.026826,-0.001982,0.198500
-0.026152,-0.001131,0.199000
-0.026182,-0.002178,0.199500
-0.026038,-0.003994,0.200000
-0.024712,-0.004110,0.200500
-0.023342,-0.002900,0.201000
-0.023053,-0.002892,0.201500
-0.022938,-0.004498,0.202000
-0.022852,-0.006047,0.202500
-0.023235,-0.006152,0.203000
-0.022353,-0.005060,0.203500
-0.020113,-0.004016,0.204000
-0.019347,-0.004090,0.204500
-0.020092,-0.005843,0.205000
-0.020198,-0.007490,0.205500
-0.019793,-0.005859,0.206000
-0.020276,-0.002576,0.206500
-0.021461,-0.001398,0.207000
-0.021435,-0.000535,0.207500
-0.020105,0.001867,0.208000
-0.019673,0.003062,0.208500
-0.020381,0.001805,0.209000
-0.021233,-0.000011,0.209500
-0.022460,-0.000833,0.210000
-0.023583,-0.000946,0.210500
-0.023766,-0.001487,0.211000
-0.023678,-0.002401,0.211500
-0.023802,-0.002708,0.212000
-0.023573,-0.002543,0.212500
-0.022716,-0.003035,0.213000
-0.021437,-0.003858,0.213500
-0.020176,-0.003529,0.214000
-0.019586,-0.002718,0.214500
-0.019907,-0.002801,0.215000
-0.020663,-0.002944,0.215500
-0.021383,-0.002763,0.216000
-0.021685,-0.003217,0.216500
-0.021023,-0.003918,0.217000
-0.019905,-0.003859,0.217500
-0.019593,-0.003603,0.218000
-0.019864,-0.004821,0.218500
-0.020236,-0.006784,0.219000
-0.021551,-0.006230,0.219500
-0.023373,-0.003886,0.220000
-0.024277,-0.003317,0.220500
-0.024820,-0.003839,0.221000
-0.025677,-0.004014,0.221500
-0.026098,-0.004966,0.222000
-0.026058,-0.006080,0.222500
-0.026088,-0.005582,0.223000
-0.026010,-0.003867,0.223500
-0.025324,-0.002648,0.224000
-0.023943,-0.002643,0.224500
-0.023293,-0.002978,0.225000
-0.024279,-0.003592,0.225500
-0.025200,-0.005102,0.226000
-0.025281,-0.005934,0.226500
-0.025212,-0.005074,0.227000
-0.024461,-0.004366,0.227500
-0.022986,-0.004642,0.228000
-0.022198,-0.005332,0.228500
-0.022803,-0.006639,0.229000
-0.023909,-0.007747,0.229500
-0.024377,-0.006956,0.230000
-0.024286,-0.004721,0.230500
-0.024059,-0.003498,0.231000
-0.023476,-0.004489,0.231500
