ch0,ch1,read_time
-0.021446,-0.008538,0.323000
-0.021352,-0.008638,0.323500
-0.021392,-0.008428,0.324000
-0.022557,-0.008238,0.324500
-0.023533,-0.008093,0.325000
-0.023312,-0.007381,0.325500
-0.023111,-0.005806,0.326000
-0.023461,-0.004528,0.326500
-0.023882,-0.004494,0.327000
-0.024465,-0.004893,0.327500
-0.025103,-0.005124,0.328000
-0.025250,-0.005297,0.328500
-0.024808,-0.004685,0.329000
-0.024306,-0.002574,0.329500
-0.024117,0.000260,0.330000
-0.023733,0.001954,0.330500
-0.022868,0.001577,0.331000
-0.022242,0.000205,0.331500
-0.022511,-0.000579,0.332000
-0.023677,-0.000598,0.332500
-0.024681,-0.001358,0.333000
-0.024435,-0.003661,0.333500
-0.023827,-0.006228,0.334000
-0.024096,-0.007864,0.334500
-0.024778,-0.008525,0.335000
-0.024714,-0.008030,0.335500
-0.023255,-0.005628,0.336000
-0.021387,-0.002669,0.336500
-0.021360,-0.002670,0.337000
-0.022952,-0.004931,0.337500
-0.023633,-0.005438,0.338000
-0.023021,-0.004410,0.338500
-0.022504,-0.003884,0.339000
-0.022711,-0.003508,0.339500
-0.023601,-0.003252,0.340000
-0.024414,-0.003743,0.340500
-0.024122,-0.004743,0.341000
-0.023249,-0.005993,0.341500
-0.022952,-0.006571,0.342000
-0.022818,-0.004696,0.342500
-0.022509,-0.001975,0.343000
-0.022786,-0.001808,0.343500
-0.023449,-0.002245,0.344000
-0.023764,-0.000259,0.344500
-0.023894,0.002145,0.345000
-0.023928,0.003060,0.345500
-0.023366,0.003225,0.346000
-0.022242,0.002933,0.346500
-0.021756,0.001956,0.347000
-0.022518,0.000739,0.347500
-0.023086,0.000101,0.348000
-0.022582,0.000776,0.348500
-0.021944,0.002745,0.349000
-0.021170,0.004456,0.349500
-0.019926,0.004588,0.350000
-0.019255,0.003801,0.350500
-0.018986,0.002529,0.351000
-0.018015,0.000226,0.351500
-0.017343,-0.002482,0.352000
-0.017881,-0.003984,0.352500
-0.018390,-0.003800,0.353000
-0.017981,-0.003512,0.353500
-0.017396,-0.004718,0.354000
-0.017896,-0.006813,0.354500
-0.019681,-0.008190,0.355000
-0.021251,-0.008221,0.355500
-0.021133,-0.007521,0.356000
-0.020391,-0.007053,0.356500
-0.021215,-0.007049,0.357000
-0.022998,-0.006961,0.357500
-0.023844,-0.006646,0.358000
-0.023792,-0.006661,0.358500
-0.023640,-0.007133,0.359000
-0.023657,-0.008002,0.359500
-0.023681,-0.009395,0.360000
-0.023195,-0.010640,0.360500
-0.022371,-0.010962,0.361000
-0.022549,-0.010602,0.361500
-0.023906,-0.010361,0.362000
-0.024728,-0.010824,0.362500
-0.024395,-0.011493,0.363000
-0.023989,-0.011196,0.363500
-0.024405,-0.009382,0.364000
-0.025735,-0.006282,0.364500
-0.027456,-0.002834,0.365000
-0.028825,-0.000492,0.365500
-0.029015,-0.000186,0.366000
-0.027784,-0.001178,0.366500
-0.026548,-0.001219,0.367000
-0.026770,0.000276,0.367500
-0.027929,0.000719,0.368000
-0.028768,-0.001192,0.368500
-0.028718,-0.002744,0.369000
-0.027905,-0.000676,0.369500
-0.027362,0.004049,0.370000
-0.027866,0.007371,0.370500
-0.028323,0.008048,0.371000
-0.027764,0.007619,0.371500
-0.027117,0.006941,0.372000
-0.026920,0.005161,0.372500
-0.026620,0.001034,0.373000
-0.026179,-0.002567,0.373500
-0.025467,-0.002468,0.374000
-0.024257,-0.001606,0.374500
-0.023735,-0.001824,0.375000
-0.024602,-0.001425,0.375500
-0.025635,-0.001217,0.376000
-0.026336,-0.002049,0.376500
-0.026709,-0.003035,0.377000
-0.025778,-0.004526,0.377500
-0.024270,-0.006732,0.378000
-0.024167,-0.008448,0.378500
-0.024840,-0.009053,0.379000
-0.024410,-0.008816,0.379500
-0.023072,-0.008168,0.380000
-0.022746,-0.007967,0.380500
-0.024006,-0.009120,0.381000
-0.025062,-0.011272,0.381500
