ch_0,ch_1,ch_2
-0.020385390598676167,-0.006894714260852197,-0.01308821993006859
-0.019324670574860647,-0.006701927304675337,-0.012737074030155782
-0.018661674403119832,-0.0064039095377665944,-0.010503752491786145
-0.01807489024940878,-0.00465651919512311,-0.006725560069753556
-0.018241978978039697,-0.002191832891185186,-0.004746098966279533
-0.018454013115842827,-0.0006121982210061105,-0.005755797246820293
-0.017624508473090827,-0.0014977432556406711,-0.00856828955875244
-0.017648628272581846,-0.0010406140518171014,-0.010595445928629488
-0.018008500774158165,0.0008959789283835562,-0.011092435670434497
-0.018146934962715022,0.0005724147058572271,-0.010952276170428377
-0.017328537069261074,-0.001793519231796381,-0.010292754268448334
-0.016307696569128893,-0.002282682544318959,-0.009058427167474292
-0.01562992656545248,-0.0015373086625913857,-0.008388270543946419
-0.015875015378696844,-0.0009270685268347734,-0.009585259249433875
-0.017074431525543332,-0.0006591873216166277,-0.01158049053628929
-0.018739036022452638,-0.0021323253349692095,-0.013799083717458416
-0.020047395082656294,-0.004082448867848143,-0.01709657044557389
-0.020854802642134018,-0.005497878646565368,-0.019992383386124857
-0.022319920390145853,-0.006737514468113659,-0.02331777614017483
-0.02297806531714741,-0.008182780220522545,-0.02752321961452253
-0.021582287445198745,-0.0075230955189908855,-0.030565071938326582
-0.019753460946958512,-0.006964026852074312,-0.030668346880702302
-0.02110291097778827,-0.007450292741850717,-0.03076413122471422
-0.023640301151317544,-0.006800986284360988,-0.032984535209834576
-0.02550695717218332,-0.006311832294159103,-0.035147229937138036
-0.026454083126736805,-0.0064132859733945224,-0.03692732207127847
-0.025787032427615486,-0.00441182282884256,-0.038610425690421835
-0.024715158360777423,-0.0027504029276315123,-0.038389716792153195
-0.024125134586938657,-0.0025097938305407297,-0.038218669942580163
-0.024239880076493137,-0.0009964636547010741,-0.0394345261156559
-0.024596531147835776,0.0012360376331344014,-0.04139243901590817
-0.02496105298632756,0.0005323285563463287,-0.04149974120082334
-0.02454372042848263,-0.0008993961841952114,-0.042396364733576775
-0.024338582079508342,-0.001850727812779951,-0.044466403778642416
-0.0256997282122029,-0.0018667061567612109,-0.044865115341963246
-0.02572425910329912,-0.0020862235032836907,-0.04518154310062528
-0.023557675376650877,-0.0012864371683463105,-0.04427346357260831
-0.021793761334265582,-0.0007053109811749891,-0.043062780605396256
-0.021685804313165136,-0.0015416288761116448,-0.042270112317055464
-0.02343982305319514,-0.0026315271952626063,-0.042895197111647576
-0.02466568366799038,-0.003184931074429187,-0.04262208312866278
-0.023815198801457882,-0.002599001845737803,-0.0388066255254671
-0.023104641513782553,-0.0015084066262716078,-0.03443095920374617
-0.02225548632850405,-0.0004356376734904188,-0.03309336170786992
-0.022800413717050105,0.00011018620682534674,-0.03308286613901146
-0.02330018651264254,-0.0005798621600661136,-0.03126673982478678
-0.021070858565508388,-0.0011521877922859858,-0.02848662916221656
-0.0203226172743598,-0.0010304012221240555,-0.024223048967542127
-0.020643679818022065,-0.0016711509260858293,-0.020997627871111035
-0.020461520762182772,-0.0027445253181213047,-0.017732954802340828
-0.019465787772787735,-0.0009059442618308822,-0.014594055755878799
-0.018967544747283682,0.0005022750997341063,-0.01258086740563158
-0.019102564692730084,-0.0013896534483137657,-0.012868898011220153
-0.019785949916695245,-0.004156708200753201,-0.012446960681700148
-0.020959267203579657,-0.005201231942919549,-0.009361287084175274
-0.02148581734218169,-0.0032056937016022857,-0.005964192951068981
-0.0216011940210592,0.00022631380147686286,-0.004454901045392035
-0.021653993826475926,0.0016947891481322586,-0.0039272567846637685
-0.020796705939574167,0.0001393402868643534,-0.005435048933577491
-0.01878670445876196,-0.0015684257732573315,-0.006787508937122766
-0.01829130997066386,-0.0031806339393369853,-0.005551416506932583
-0.02179165676352568,-0.004943542990076821,-0.004523713869275525
-0.02339671664230991,-0.0058695636653283145,-0.004985875875718193
-0.021860527340322733,-0.005842744485562434,-0.007982114766491577
-0.02248016608064063,-0.005454433448903728,-0.009827258509176318
-0.024472181394230574,-0.00450236575488816,-0.01045500539476052
-0.026365900339442305,-0.0037068080018798355,-0.010736413969425485
-0.02641940773173701,-0.0036168105452816235,-0.01124348182202084
-0.02584618232503999,-0.0032911648304434493,-0.012783767488144804
-0.02640860839164816,-0.0029146333417884307,-0.015589828763040714
-0.02705799852265045,-0.003343706111991196,-0.018861839635064825
-0.028011321774101816,-0.0040760064621281344,-0.02180769843107555
-0.028050139007973485,-0.004191601874481421,-0.024420985937467776
-0.026742500267573632,-0.003717958634297247,-0.026918143703369424
-0.025655752324382775,-0.003816147454926977,-0.028812519303755835
-0.025049674150068313,-0.0026416121272632154,-0.0316264558932744
-0.025650715542724356,-0.0005869799224456074,-0.03427774936426431
-0.027283511371933855,0.00010540766481881292,-0.03713341720867902
-0.027694724849425256,-0.0013860621947969776,-0.03878988354699686
-0.026345873266109265,-0.001646665737098374,-0.038484122342197224
-0.024699447749298997,0.0002959576761440985,-0.03795788870775141
-0.023818847694201395,0.0018733344404608943,-0.03774912329390645
